Publisher,Author,Grade Level,Lesson No.,Section Title,Subsection,Label,Conversation ID,Speech type,Turn No.,Speaker,Script,Word Count,Position_A,Function_A,Position_B,Function_B,Consistency,Agreement,corpus
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L2_PC_1L_01,Dialogue,7,M,Do you have anything to say to teenagers in our community?,,,,,,,,textbook
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L2_PC_1L_01,Dialogue,8,G,"Hi, fellow teenagers. Are you interested in making a difference in the world? Then start volunteering.",,,,,,,,textbook
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,1,G,Have you ever thought about doing volunteer work?,,,,,,,,textbook
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,2,B,"Actually, yes. But I'm not sure what kind of volunteer work I could do.",,UI,T1,UI,T1,match,T1,textbook
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,3,G,"Well, you can start by thinking about what you're interested in.",,,,,,,,textbook
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,4,B,"I love animals. In fact, I've noticed there are a lot of dogs without homes in our neighborhood. I hope I can help them somehow.",,,,,,,,textbook
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,5,G,"That's great. I've been thinking about helping them, too.",,,,,,,,textbook
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,6,B,Maybe we could volunteer at an organization that helps animals. Are you interested in joining me?,,,,,,,,textbook
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,7,G,Absolutely! Let's search for an organization online.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L3_PC_1L_01,Dialogue,1,W,"Where are you going, Junsu?",,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L3_PC_1L_01,Dialogue,2,B,"I'm going for a walk, Mom.",,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,3,W,You just got home from the library. Aren't you tired? Why not go tomorrow?,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,4,B,My smartwatch told me that I didn't reach my daily step goal. It counts how many steps I take in a day and lets me know if I need to walk more.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,5,W,I see. It seems to me that smart devices are becoming more and more useful these days.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,6,B,I couldn't agree more. It also helps improve the quality of my sleep by tracking my sleep patterns.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,7,W,"Wow! I had no idea smartwatches were so useful. Maybe I should get one, too.",,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,8,B,"That's a great idea, Mom!",,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,1,G,Short-form videos seem to be everywhere these days.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,2,B,"I agree. They're so interesting. Once I start watching them, I can't stop.",,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,3,G,Neither can I. They are very effective at capturing people's attention.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,4,B,You should try making some. I bet your videos would be really funny.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,5,G,Maybe I should. How can I get started?,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,6,B,It would help if you knew what's popular.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,7,G,Great idea. I'll start by watching videos of popular creators to get inspiration.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,8,B,That would definitely help. But make sure you don't copy their content!,,UI,T4,UI,T4,match,T4,textbook
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,9,G,Good point. I'll keep that in mind.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,1,B,"Hey, Taylor. Is there something wrong?",,,,,,,,textbook
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,2,G,Yes. I think I failed my math test. I ran out of time and couldn't solve the last few questions.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,3,B,Oh no. I hope it won't affect your grade too much.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,4,G,Me too. It seems to me that I have trouble managing my time during tests.,,,,,,,,textbook
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,5,B,"Well, make sure you don't spend too much time on difficult questions. Move on to other questions and come back to them later.",,,,,,,,textbook
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,6,G,Thanks. I'll keep that in mind.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L4_PC_1L_01,Dialogue,1,G,We have music class next. I heard we are going to learn about classical music today.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L4_PC_1L_01,Dialogue,2,B,Classical music? Oh no. I bet it's going to be boring.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,3,G,"Actually, you hear classical music every day. In fact, the bell you just heard was classical music.",,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,4,B,Really? I thought it was just a random sound.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,5,G,Most school bells are different versions of famous classical music. That's not all. You've probably heard classical music on TV commercials or at shopping centers.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,6,B,"Oh, I didn't know that. I'm surprised that classical music is all around us.",,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,7,G,You can find many more examples online.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,8,B,Thanks for the info. I'm really interested in classical music now!,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,1,W,This picture is beautiful. Who painted it?,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,2,M,"Believe it or not, it was an AI program.",,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,3,W,That 's amazing. Do you think AI can be considered a true artist?,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,4,M,Why not? I thought this picture was painted by a very skilled artist.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,5,W,"AI might have good techniques, but you must admit that it lacks creativity.",,UI,T1,UI,T1,match,T1,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,6,M,"I see your point, but I believe AI is changing the way art is created.",,UI,I1,UI,I1,match,I1,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,7,W,What do you mean?,,,,,,,,textbook
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,8,M,I think AI can inspire artists by providing new insights. It can also help artists add fine details. I'm excited about how AI will change the future of art.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,1,G,Did you hear about the volleyball championship game tonight?,,,,,,,,textbook
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,2,B,"No, I haven't. Who's playing?",,,,,,,,textbook
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,3,G,The Avengers are playing the Hurricanes.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,4,B,Really? I'm surprised that the Avengers are in the championship game.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,5,G,I know. They were the worst team last year. I believe this is going to be one interesting game.,,,,,,,,textbook
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,6,B,I agree. Do you want to go see the game together?,,,,,,,,textbook
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,7,G,Sure. Let's go buy the tickets right now before they sell out.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,1,M,"Emma, what are you doing?",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,2,G,"Hi, Dad. I'm checking the school website for details about a club I want to sign up for.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,3,M,Sounds good. Which club do you want to join?,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,4,G,I'm thinking of joining the debate club. I've been interested in some social issues lately.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,5,M,That sounds like a good choice for you.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,6,G,I know. I hope I can share my opinions with new friends.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,7,M,I see. How do you join the club? Do you need to interview for it?,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,8,G,"Yes, everyone that applies is going to be interviewed next Friday. Starting tomorrow, I'm going to read some recent news articles to prepare.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,9,M,"I'm so proud of you, Emma. Good luck!",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,1,W,"Andy, you look upset. What's bothering you? ",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,2,B,"Hi, Mom. You know, I've been working on that group project with Brian, but I've been having some problems. ",,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,3,W,"Oh, no. I thought you would enjoy working with your best friend. What kind of problems?",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,4,B,"I thought we were getting along, but he's not really doing his fair share. We have to hand in our project in two days, but he hasn't finished his work. I'm really stressed out.",,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,5,W,I understand how you feel. Why don't you tell him about your concern instead of worrying about it too much? ,,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,6,B,I don't want our friendship to be affected.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,7,W,You and Brian have known each other for a long time. I'm sure he'll understand how you feel.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,8,B,"Hmm, I hope so. I guess I'll give it a try.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,1,G,"Congratulations on winning the dance competition, Jiho. You must be really proud of yourself. ",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,2,B,"Thank you so much, Jessie. I still can't believe we did it.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,3,G,Your team deserved to win. It was amazing to see all five of you dancing in harmony like that.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,4,B,It wasn't easy: we must have done that same routine a hundred times.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,5,G,A hundred! Now I understand why the performance was perfect.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,6,B,"Without my other team members, I could never have done so well. They were so awesome. And I'm so grateful for their help and support.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,7,G,That's nice of you to say. I know exactly how you feel. Do you remember when I organized the school festival last year? The student council members helped me in a similar way.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,8,B,"Oh, yes, I remember.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,9,G,"We had a lot of things to do, but all the members were such a good team, and really friendly, too. It was very demanding but ultimately a rewarding experience.",,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,10,B,We were both pretty lucky to be part of such a good team.,,UM,T1,UM,T1,match,T1,textbook
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 2,E1,SM_C1_L1_S2_A2_01,Dialogue,11,G,You're absolutely right.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Wrap Up,A,E1,SM_C1_L1_WU_QA_01,Dialogue,1,G,"Hey, Tom! Guess what? We're going on a class trip to the Amazing Theme Park!",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Wrap Up,A,E1,SM_C1_L1_WU_QA_01,Dialogue,2,B,Seriously? That's fantastic! When's the trip?,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Wrap Up,A,E1,SM_C1_L1_WU_QA_01,Dialogue,3,G,"Next month, right after the mid-terms.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Wrap Up,A,E1,SM_C1_L1_WU_QA_01,Dialogue,4,B,Nice! That'll be the perfect way to treat ourselves after our exams. How can we make the most of our time there with our friends?,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Wrap Up,A,E1,SM_C1_L1_WU_QA_01,Dialogue,5,G,We should definitely try riding the roller coaster and check out all the other rides there.,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Wrap Up,A,E1,SM_C1_L1_WU_QA_01,Dialogue,6,B,"For sure! Plus, the park is famous for its delicious snacks. Let's try some of them, too!",,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Wrap Up,A,E1,SM_C1_L1_WU_QA_01,Dialogue,7,G,Of course! And how about taking a class photo for the memories before we leave?,,,,,,,,textbook
Mirae-N,Kim,Common English 1,1,Wrap Up,A,E1,SM_C1_L1_WU_QA_01,Dialogue,8,B,You're ready to go already! I hope we all can have fun together at the park!,,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L2_S1_A1_01,Dialogue,1,G,"Good afternoon, Mr. Song. May I borrow Space Invasion, please?",,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L2_S1_A1_01,Dialogue,2,M,"Hi, Judy! I didn't know you were interested in science fiction. Let me check. Oh, I'm sorry, but it's already been checked out. ",,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L2_S1_A1_01,Dialogue,3,G,That's a shame. Do you know when it's due to be returned?,,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L2_S1_A1_01,Dialogue,4,M,One second... This Thursday. Why don't you borrow Lost Cities instead?,,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L2_S1_A1_01,Dialogue,5,G,"I've already read that one. Could you please check if The Martian's Return is available? I've been looking forward to reading that one, too.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L2_S1_A1_01,Dialogue,6,M,"Of course. Let me look it up for you. Yes, it's available! You can find it in section D.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L2_S1_A1_01,Dialogue,7,G,"Great! Thank you, Mr. Song.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 2,E1,SM_C1_L2_S1_A2_01,Dialogue,1,B,"Hey, Yumin. You seem really focused. What are you working on?",,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 2,E1,SM_C1_L2_S1_A2_01,Dialogue,2,G,"Oh, hi, Brent. I'm trying to understand the poem we learned in class. I'm really interested in poetry.",,,,,,,,textbook
Mirae-N,Kim,Common English 1,2,Listen & Speak 1,Listen and Answer 2,E1,SM_C1_L2_S1_A2_01,Dialogue,3,B,"Really? That's cool. Personally, I find poems a bit boring. I prefer novels.",,,,,,,,textbook
